jobid,submit,start,end,nnodes,duration,max_memory
6173,169898251,169898252,169898272,4,20,42
6174,169898251,169898252,169898272,4,20,95
6175,169898251,169898252,169898272,4,20,67
6176,169898251,169898252,169898272,4,20,137
6177,169898251,169898252,169898272,4,20,48
6178,169898251,169898252,169898272,4,20,91
6179,169898251,169898252,169898272,4,20,170
6180,169898251,169898252,169898272,4,20,46
6181,169898251,169898252,169898272,4,20,85
6182,169898251,169898252,169898272,4,20,83
6183,169898251,169898252,169898272,4,20,65
6184,169898251,169898252,169898272,4,20,52
6185,169898257,169898259,169898279,4,20,76
6186,169898257,169898258,169898279,4,21,46
6187,169898257,169898258,169898279,4,21,42
6188,169898257,169898258,169898279,4,21,84
6189,169898257,169898258,169898279,4,21,59
6190,169898257,169898258,169898279,4,21,90
6191,169898257,169898258,169898279,4,21,51
6192,169898257,169898258,169898279,4,21,46
6193,169898257,169898258,169898279,4,21,113
6194,169898257,169898258,169898279,4,21,64
6195,169898257,169898258,169898279,4,21,115
6196,169898257,169898258,169898279,4,21,58
6197,169898257,169898258,169898279,4,21,61
6198,169898257,169898258,169898279,4,21,22
6199,169898257,169898258,169898279,4,21,19
6200,169898257,169898258,169898279,4,21,27
6201,169898257,169898258,169898279,4,21,135
6202,169898257,169898258,169898279,4,21,48
6203,169898257,169898258,169898279,4,21,65
6204,169898257,169898258,169898279,4,21,138
6205,169898257,169898258,169898279,4,21,153
6206,169898257,169898258,169898279,4,21,151
6207,169898257,169898258,169898279,4,21,150
6208,169898257,169898258,169898279,4,21,144
6209,169898257,169898258,169898279,4,21,109
6210,169898257,169898258,169898279,4,21,46
6211,169898257,169898258,169898279,4,21,24
6212,169898257,169898258,169898279,4,21,50
6213,169898257,169898258,169898279,4,21,83
6214,169898257,169898258,169898279,4,21,68
6215,169898257,169898258,169898279,4,21,43
6216,169898257,169898258,169898279,4,21,96
6217,169898257,169898259,169898279,4,20,134
6218,169898257,169898259,169898279,4,20,101
6219,169898257,169898259,169898279,4,20,45
6220,169898257,169898259,169898279,4,20,148
6221,169898257,169898259,169898279,4,20,56
6222,169898257,169898259,169898279,4,20,92
6223,169898257,169898259,169898279,4,20,66
6224,169898257,169898259,169898279,4,20,142
6225,169898264,169898270,169898290,4,20,126
6226,169898264,169898265,169898286,4,21,42
6227,169898264,169898265,169898286,4,21,45
6228,169898264,169898265,169898286,4,21,62
6229,169898264,169898265,169898287,4,22,146
6230,169898264,169898265,169898287,4,22,150
6231,169898264,169898265,169898286,4,21,66
6232,169898264,169898265,169898286,4,21,45
6233,169898264,169898265,169898286,4,21,98
6234,169898264,169898265,169898286,4,21,126
6235,169898264,169898265,169898286,4,21,117
6236,169898264,169898265,169898286,4,21,61
6237,169898264,169898265,169898286,4,21,40
6238,169898264,169898265,169898286,4,21,40
6239,169898264,169898265,169898286,4,21,55
6240,169898264,169898265,169898286,4,21,57
6241,169898264,169898265,169898286,4,21,52
6242,169898264,169898265,169898287,4,22,62
6243,169898264,169898265,169898286,4,21,44
6244,169898264,169898265,169898286,4,21,140
6245,169898264,169898265,169898286,4,21,125
6246,169898264,169898265,169898286,4,21,42
6247,169898264,169898265,169898286,4,21,140
6248,169898264,169898265,169898286,4,21,51
6249,169898264,169898265,169898286,4,21,140
6250,169898264,169898267,169898288,4,21,30
6251,169898264,169898267,169898288,4,21,123
6252,169898264,169898267,169898288,4,21,189
6253,169898264,169898267,169898288,4,21,156
6254,169898264,169898270,169898290,4,20,82
6255,169898264,169898270,169898290,4,20,68
6256,169898264,169898270,169898290,4,20,71
6257,169898264,169898270,169898290,4,20,89
6258,169898264,169898270,169898290,4,20,67
6259,169898264,169898270,169898290,4,20,46
6260,169898264,169898270,169898290,4,20,20
6261,169898264,169898270,169898290,4,20,41
6262,169898264,169898270,169898290,4,20,139
6263,169898264,169898270,169898290,4,20,47
6264,169898264,169898270,169898290,4,20,60
6265,169898276,169898277,169898297,4,20,42
6266,169898276,169898277,169898297,4,20,170
6267,169898276,169898277,169898297,4,20,65
6268,169898276,169898277,169898297,4,20,30
6269,169898276,169898277,169898297,4,20,22
6270,169898276,169898277,169898297,4,20,20
6271,169898276,169898277,169898297,4,20,42
6272,169898276,169898277,169898297,4,20,21
6273,169898276,169898277,169898297,4,20,91
6274,169898276,169898277,169898297,4,20,51
6275,169898276,169898277,169898297,4,20,149
6276,169898276,169898277,169898297,4,20,38
6277,169898276,169898277,169898297,4,20,55
6278,169898276,169898277,169898297,4,20,46
6279,169898276,169898277,169898297,4,20,46
6280,169898276,169898277,169898297,4,20,46
6281,169898276,169898277,169898297,4,20,44
6282,169898276,169898277,169898297,4,20,90
6283,169898276,169898277,169898298,4,21,22
6284,169898276,169898277,169898297,4,20,90
6285,169898276,169898277,169898297,4,20,45
6286,169898276,169898277,169898297,4,20,48
6287,169898276,169898277,169898297,4,20,87
6288,169898276,169898277,169898298,4,21,38
6289,169898276,169898277,169898298,4,21,42
6290,169898276,169898277,169898297,4,20,124
6291,169898276,169898277,169898297,4,20,99
6292,169898276,169898277,169898297,4,20,126
6293,169898276,169898277,169898298,4,21,59
6294,169898276,169898277,169898298,4,21,43
6295,169898276,169898277,169898298,4,21,45
6296,169898276,169898277,169898297,4,20,49
6297,169898276,169898277,169898297,4,20,87
6298,169898276,169898277,169898297,4,20,63
6299,169898276,169898277,169898297,4,20,89
6300,169898276,169898277,169898297,4,20,52
6301,169898276,169898277,169898297,4,20,62
6302,169898276,169898277,169898297,4,20,68
6303,169898276,169898277,169898297,4,20,80
6304,169898276,169898277,169898297,4,20,43
6305,169898282,169898282,169898302,4,20,153
6306,169898282,169898282,169898302,4,20,90
6307,169898282,169898282,169898302,4,20,109
6308,169898282,169898282,169898302,4,20,84
6309,169898282,169898282,169898302,4,20,84
6310,169898282,169898282,169898302,4,20,134
6311,169898282,169898282,169898302,4,20,57
6312,169898282,169898282,169898303,4,21,25
6313,169898282,169898282,169898303,4,21,26
6314,169898282,169898282,169898303,4,21,60
6315,169898282,169898282,169898303,4,21,60
6316,169898282,169898282,169898302,4,20,59
6317,169898282,169898282,169898302,4,20,68
6318,169898282,169898282,169898302,4,20,51
6319,169898282,169898282,169898302,4,20,46
6320,169898282,169898282,169898302,4,20,58
6321,169898282,169898282,169898302,4,20,61
6322,169898282,169898282,169898302,4,20,66
6323,169898282,169898282,169898302,4,20,64
6324,169898282,169898282,169898302,4,20,98
6325,169898282,169898282,169898302,4,20,118
6326,169898282,169898282,169898302,4,20,98
6327,169898282,169898282,169898302,4,20,113
6328,169898282,169898282,169898302,4,20,148
6329,169898282,169898282,169898302,4,20,43
6330,169898282,169898282,169898302,4,20,45
6331,169898282,169898282,169898302,4,20,45
6332,169898282,169898282,169898302,4,20,22
6333,169898282,169898282,169898302,4,20,20
6334,169898282,169898282,169898302,4,20,27
6335,169898282,169898282,169898302,4,20,20
6336,169898282,169898282,169898302,4,20,135
6337,169898282,169898282,169898302,4,20,48
6338,169898282,169898282,169898302,4,20,65
6339,169898282,169898282,169898302,4,20,62
6340,169898282,169898282,169898302,4,20,21
6341,169898282,169898282,169898302,4,20,46
6342,169898282,169898282,169898302,4,20,44
6343,169898282,169898282,169898302,4,20,43
6344,169898282,169898282,169898302,4,20,138
6345,169898288,169898291,169898312,4,21,62
6346,169898288,169898289,169898309,4,20,42
6347,169898288,169898289,169898309,4,20,139
6348,169898288,169898289,169898309,4,20,149
6349,169898288,169898289,169898309,4,20,158
6350,169898288,169898289,169898309,4,20,45
6351,169898288,169898289,169898309,4,20,62
6352,169898288,169898289,169898310,4,21,56
6353,169898288,169898289,169898309,4,20,151
6354,169898288,169898289,169898309,4,20,150
6355,169898288,169898289,169898309,4,20,65
6356,169898288,169898289,169898309,4,20,46
6357,169898288,169898289,169898309,4,20,98
6358,169898288,169898289,169898309,4,20,126
6359,169898288,169898289,169898309,4,20,140
6360,169898288,169898289,169898309,4,20,117
6361,169898288,169898289,169898309,4,20,61
6362,169898288,169898289,169898309,4,20,40
6363,169898288,169898289,169898309,4,20,40
6364,169898288,169898289,169898309,4,20,132
6365,169898288,169898289,169898309,4,20,106
6366,169898288,169898289,169898309,4,20,47
6367,169898288,169898289,169898309,4,20,138
6368,169898288,169898289,169898310,4,21,51
6369,169898288,169898289,169898310,4,21,51
6370,169898288,169898289,169898309,4,20,33
6371,169898288,169898289,169898309,4,20,22
6372,169898288,169898289,169898309,4,20,45
6373,169898288,169898289,169898309,4,20,58
6374,169898288,169898289,169898309,4,20,61
6375,169898288,169898289,169898309,4,20,49
6376,169898288,169898289,169898309,4,20,44
6377,169898288,169898289,169898309,4,20,140
6378,169898288,169898289,169898309,4,20,122
6379,169898288,169898289,169898309,4,20,47
6380,169898288,169898289,169898309,4,20,81
6381,169898288,169898289,169898310,4,21,85
6386,169898288,169898291,169898312,4,21,49
6387,169898288,169898291,169898312,4,21,67
6388,169898288,169898291,169898312,4,21,20
6382,169898290,169898290,169905581,1,7291,181
6383,169898290,169898290,169906527,1,8237,180
6384,169898290,169898290,169905980,1,7690,235
6385,169898290,169898290,169905813,1,7523,204
6389,169898294,169898299,169898320,4,21,22
6390,169898294,169898294,169898314,4,20,82
6391,169898294,169898294,169898314,4,20,68
6392,169898294,169898294,169898314,4,20,42
6393,169898294,169898294,169898314,4,20,129
6394,169898294,169898294,169898314,4,20,42
6395,169898294,169898294,169898314,4,20,76
6396,169898294,169898294,169898314,4,20,62
6397,169898294,169898294,169898314,4,20,123
6399,169898294,169898299,169898319,4,20,67
6400,169898294,169898299,169898319,4,20,86
6401,169898294,169898299,169898319,4,20,42
6402,169898294,169898299,169898319,4,20,141
6403,169898294,169898299,169898319,4,20,65
6404,169898294,169898299,169898319,4,20,92
6405,169898294,169898299,169898319,4,20,76
6406,169898294,169898299,169898320,4,21,86
6407,169898294,169898299,169898319,4,20,58
6408,169898294,169898299,169898319,4,20,189
6409,169898294,169898299,169898319,4,20,156
6410,169898294,169898299,169898319,4,20,146
6411,169898294,169898299,169898319,4,20,150
6412,169898294,169898299,169898319,4,20,42
6413,169898294,169898299,169898319,4,20,51
6414,169898294,169898299,169898319,4,20,130
6415,169898294,169898299,169898319,4,20,25
6416,169898294,169898299,169898319,4,20,42
6417,169898294,169898299,169898319,4,20,139
6418,169898294,169898299,169898319,4,20,71
6419,169898294,169898299,169898319,4,20,22
6420,169898294,169898299,169898319,4,20,126
6421,169898294,169898299,169898319,4,20,139
6422,169898294,169898299,169898319,4,20,20
6423,169898294,169898299,169898319,4,20,58
6424,169898294,169898299,169898319,4,20,62
6425,169898294,169898299,169898319,4,20,87
6426,169898294,169898299,169898319,4,20,80
6427,169898294,169898299,169898319,4,20,83
6428,169898294,169898299,169898320,4,21,20
6429,169898294,169898299,169898319,4,20,20
6398,169898295,169898295,169898376,1,81,72
6430,169898300,169898304,169898324,4,20,62
6431,169898300,169898300,169898320,4,20,42
6432,169898300,169898300,169898320,4,20,87
6433,169898300,169898300,169898320,4,20,90
6434,169898300,169898300,169898321,4,21,42
6435,169898300,169898300,169898320,4,20,90
6436,169898300,169898300,169898320,4,20,46
6437,169898300,169898300,169898320,4,20,52
6438,169898300,169898300,169898320,4,20,25
6439,169898300,169898304,169898324,4,20,90
6440,169898300,169898304,169898324,4,20,22
6441,169898300,169898304,169898324,4,20,40
6442,169898300,169898304,169898324,4,20,45
6443,169898300,169898304,169898324,4,20,45
6444,169898300,169898304,169898324,4,20,63
6445,169898300,169898304,169898324,4,20,20
6446,169898300,169898304,169898324,4,20,110
6447,169898300,169898304,169898324,4,20,61
6448,169898300,169898304,169898325,4,21,56
6449,169898300,169898304,169898325,4,21,56
6450,169898300,169898304,169898324,4,20,45
6451,169898300,169898304,169898324,4,20,44
6452,169898300,169898304,169898324,4,20,43
6453,169898300,169898304,169898324,4,20,44
6454,169898300,169898304,169898325,4,21,22
6455,169898300,169898304,169898325,4,21,21
6456,169898300,169898304,169898324,4,20,44
6457,169898300,169898304,169898324,4,20,67
6458,169898300,169898304,169898324,4,20,80
6459,169898300,169898304,169898324,4,20,45
6460,169898300,169898304,169898324,4,20,106
6461,169898300,169898304,169898324,4,20,120
6462,169898300,169898304,169898324,4,20,123
6463,169898300,169898304,169898324,4,20,46
6464,169898300,169898304,169898325,4,21,20
6465,169898300,169898304,169898324,4,20,170
6466,169898300,169898304,169898324,4,20,45
6467,169898300,169898304,169898324,4,20,149
6468,169898300,169898304,169898324,4,20,148
6469,169898300,169898304,169898324,4,20,27
6470,169898306,169898311,169898331,4,20,132
6471,169898306,169898306,169898327,4,21,65
6472,169898306,169898306,169898327,4,21,101
6473,169898306,169898306,169898327,4,21,84
6474,169898306,169898306,169898327,4,21,51
6475,169898306,169898306,169898327,4,21,22
6476,169898306,169898306,169898327,4,21,138
6477,169898306,169898306,169898327,4,21,43
6478,169898306,169898306,169898327,4,21,134
6480,169898306,169898311,169898331,4,20,149
6481,169898306,169898311,169898331,4,20,66
6482,169898306,169898311,169898331,4,20,58
6483,169898306,169898311,169898332,4,21,44
6484,169898306,169898311,169898331,4,20,156
6485,169898306,169898311,169898331,4,20,25
6486,169898306,169898311,169898331,4,20,26
6487,169898306,169898311,169898331,4,20,22
6488,169898306,169898311,169898331,4,20,27
6489,169898306,169898311,169898331,4,20,64
6490,169898306,169898311,169898331,4,20,97
6491,169898306,169898311,169898331,4,20,118
6492,169898306,169898311,169898331,4,20,58
6493,169898306,169898311,169898331,4,20,61
6494,169898306,169898311,169898331,4,20,63
6495,169898306,169898311,169898331,4,20,135
6496,169898306,169898311,169898331,4,20,45
6497,169898306,169898311,169898331,4,20,68
6498,169898306,169898311,169898331,4,20,21
6499,169898306,169898311,169898331,4,20,46
6500,169898306,169898311,169898331,4,20,44
6501,169898306,169898311,169898331,4,20,61
6502,169898306,169898311,169898331,4,20,21
6503,169898306,169898311,169898331,4,20,132
6504,169898306,169898311,169898331,4,20,75
6505,169898306,169898311,169898331,4,20,50
6506,169898306,169898311,169898332,4,21,77
6507,169898306,169898311,169898332,4,21,107
6508,169898306,169898311,169898331,4,20,46
6509,169898306,169898311,169898331,4,20,72
6510,169898306,169898311,169898331,4,20,126
6479,169898308,169898308,169898367,1,59,34
6511,169898312,169898320,169898341,4,21,71
6512,169898312,169898314,169898334,4,20,45
6513,169898312,169898314,169898334,4,20,67
6514,169898312,169898314,169898334,4,20,158
6515,169898312,169898314,169898334,4,20,21
6516,169898312,169898314,169898334,4,20,151
6517,169898312,169898314,169898334,4,20,81
6518,169898312,169898314,169898334,4,20,98
6519,169898312,169898314,169898334,4,20,65
6520,169898312,169898315,169898335,4,20,21
6521,169898312,169898315,169898336,4,21,25
6522,169898312,169898315,169898336,4,21,35
6523,169898312,169898315,169898335,4,20,106
6524,169898312,169898315,169898335,4,20,73
6525,169898312,169898315,169898335,4,20,44
6526,169898312,169898315,169898335,4,20,140
6527,169898312,169898315,169898335,4,20,125
6528,169898312,169898320,169898340,4,20,82
6529,169898312,169898320,169898340,4,20,62
6530,169898312,169898320,169898340,4,20,42
6531,169898312,169898320,169898340,4,20,42
6532,169898312,169898320,169898340,4,20,68
6533,169898312,169898320,169898340,4,20,76
6534,169898312,169898320,169898340,4,20,92
6535,169898312,169898320,169898340,4,20,123
6536,169898312,169898320,169898340,4,20,137
6537,169898312,169898320,169898341,4,21,187
6538,169898312,169898320,169898341,4,21,188
6539,169898312,169898320,169898340,4,20,129
6540,169898312,169898320,169898340,4,20,116
6541,169898312,169898320,169898340,4,20,61
6542,169898312,169898320,169898340,4,20,40
6543,169898312,169898320,169898340,4,20,45
6544,169898312,169898320,169898340,4,20,58
6545,169898312,169898320,169898340,4,20,52
6546,169898312,169898320,169898340,4,20,62
6547,169898312,169898320,169898340,4,20,51
