jobid,submit,start,end,nnodes,duration,max_memory,randomness
4121,170576042,170577568,170586211,4,8642,62,0.7288389715713045
4122,170576042,170586221,170594865,4,8644,36,0.738288039979568
4123,170576042,170594983,170603626,4,8643,65,0.8794475783248724
4124,170576042,170603833,170612477,4,8644,103,0.23283619743940764
4125,170576059,170576704,170577207,1,502,21,0.5034795927191821
4126,170576062,170576642,170576669,2,26,87,0.7298507409098531
4127,170576063,170576667,170576695,2,28,28,0.9760442784727471
4128,170576063,170576667,170576709,2,41,21,0.8763151522673153
4129,170576064,170576680,170576698,2,18,38,0.8439795461606022
4130,170576065,170576680,170576705,2,25,30,0.9154318218812176
4131,170576073,170576704,170577207,1,502,37,0.8410761935889473
4132,170576184,170576185,170576340,1,155,19,0.7084203351389979
4133,170576219,170576492,170576857,1,364,56,0.3793523809869116
4134,170576235,170576235,170576959,1,723,31,0.9948013173648793
4135,170576239,170576239,170576962,1,723,36,0.1496960409145498
4136,170576243,170576243,170576376,1,132,28,0.07342198575290004
4137,170576243,170576243,170576376,1,132,28,0.06761808713090944
4138,170576243,170576245,170576376,1,131,29,0.46534769408091003
4139,170576243,170576245,170576376,1,131,28,0.42491104804077884
4140,170576267,170578311,170579888,1,1576,84,0.24831527901029748
4141,170576267,170578311,170579888,1,1576,84,0.9966067766927458
4142,170576268,170578311,170579888,1,1577,84,0.4939965006036289
4143,170576268,170578311,170579889,1,1577,84,0.0364703731989261
4144,170576289,170583622,170583985,16,362,39,0.17852830903140138
4145,170576289,170583985,170584348,16,362,36,0.6819823562859705
4146,170576289,170582701,170583064,4,362,48,0.4210731070994227
4147,170576289,170583074,170583439,4,364,31,0.3429900749658593
4148,170576289,170583362,170583727,8,364,52,0.3657109267856161
4149,170576289,170583727,170584090,8,362,31,0.25344266836110874
4150,170576348,170576348,170576650,1,301,18,0.9440600188631106
4151,170576376,170576376,170576397,1,20,22,0.6799656791570602
4152,170576376,170576376,170576397,1,20,19,0.21659497178347253
4153,170576376,170576398,170576417,1,18,19,0.3732864294648074
4154,170576376,170576398,170576417,1,18,22,0.10888298353390569
4155,170576376,170576418,170576437,1,18,19,0.864450744698329
4156,170576376,170576419,170576438,1,19,75,0.2568376714031869
4157,170576376,170576439,170576458,1,19,68,0.2420619815344205
4158,170576376,170576440,170576459,1,19,39,0.0112084059140094
4159,170576376,170576447,170576465,1,18,19,0.5600779812816398
4160,170576377,170576377,170576613,1,235,29,0.3671587217344987
4161,170576377,170576377,170576571,1,193,28,0.8895708615711907
4162,170576377,170576377,170576613,1,235,28,0.28154694806165226
4163,170576377,170576378,170576571,1,193,28,0.677164501982275
4164,170576425,170576717,170577219,1,502,21,0.49312361403403926
4165,170576466,170576466,170577190,1,723,22,0.30380298853122856
4166,170576482,170576484,170576575,1,91,125,0.19031015258446626
4167,170576510,170576512,170576534,1,21,131,0.3214070980817241
4168,170576515,170576535,170577222,1,687,131,0.8470486108921126
4169,170576524,170576572,170577222,1,649,28,0.017717992718497944
4170,170576575,170576576,170576596,1,19,107,0.2321532669678763
3229,170576584,170576617,170577602,1,985,57,0.5627938536722219
3230,170576584,170576617,170576798,1,180,56,0.23401451922430516
4171,170576600,170577325,170585964,1,8639,40,0.1748456674299519
4172,170576628,170576680,170576886,1,206,38,0.6621082244780353
4173,170576661,170576663,170577074,1,411,18,0.9549866698555978
4174,170576662,170576663,170576666,1,2,18,0.8009147576096384
4175,170576666,170576667,170576708,1,40,121,0.910481912991384
4176,170576667,170576754,170577256,1,501,21,0.7356443783636566
4177,170576691,170576692,170576885,1,193,28,0.7683456882893915
4178,170576691,170576692,170576885,1,193,28,0.7021888833910234
4179,170576692,170576692,170576891,1,199,40,0.9864758443153785
4180,170576707,170576717,170576741,2,24,28,0.5795334610927647
4181,170576708,170576717,170576741,2,24,22,0.5490639400000834
4182,170576708,170576717,170576736,2,18,30,0.7145035492650735
4183,170576709,170576754,170576775,2,20,28,0.43319975140143274
4184,170576710,170576754,170576778,2,23,22,0.4564684526087811
4185,170576729,170578311,170581253,1,2941,83,0.9323505712436789
4186,170576729,170578311,170581253,1,2941,84,0.008979205710945237
4187,170576729,170578311,170581253,1,2941,84,0.3667999663410455
4188,170576729,170578311,170581253,1,2942,84,0.673485049122501
4189,170576729,170578311,170581253,1,2941,97,0.6469199745884413
4190,170576729,170578311,170581253,1,2941,84,0.14949534838370138
4191,170576729,170578311,170581253,1,2941,107,0.8036945617504113
4192,170576729,170578311,170581253,1,2941,91,0.554055116670324
4193,170576737,170576737,170576871,1,133,46,0.03484729454329338
4194,170576782,170576816,170577006,1,189,80,0.30329285938552375
4195,170576784,170576791,170576814,2,23,28,0.28280604255368147
4196,170576784,170576791,170576813,2,21,22,0.785836204191014
4197,170576785,170576791,170576814,2,22,45,0.5257796325470065
4198,170576786,170576791,170576813,2,21,23,0.31507918050738837
4199,170576786,170576791,170576812,2,20,23,0.3584010182418885
4200,170576812,170576874,170577124,1,249,42,0.8189340124243182
4201,170576813,170576887,170577340,1,453,28,0.9174734185257888
4202,170576824,170576828,170576854,2,25,28,0.44574682604840354
4203,170576824,170576828,170576848,2,19,22,0.8804320274072198
4204,170576825,170576828,170576848,2,19,45,0.09552332268222186
4205,170576826,170576828,170576847,2,18,23,0.8251360281395592
4206,170576826,170576828,170576847,2,18,23,0.7556928291747681
4207,170576864,170576865,170576890,2,24,28,0.6648254675806989
4208,170576887,170576890,170577398,1,507,20,0.5827293284782562
4209,170576963,170576963,170577685,1,722,98,0.9611591878191194
4210,170576999,170577860,170578585,1,724,63,0.036477486250355406
4211,170577056,170577576,170578975,1,1399,28,0.947870870478688
4212,170577062,170577588,170578977,1,1388,26,0.681556305901826
4213,170577069,170577613,170578977,1,1363,26,0.32092709835277455
4214,170577074,170577613,170578165,1,552,21,0.13732851278547875
4215,170577089,170577090,170577187,1,97,183,0.24067759677069722
4216,170577098,170578311,170578666,2,354,84,0.7678591844790953
4217,170577101,170577102,170577466,1,364,28,0.08970086904430219
4218,170577101,170577102,170577466,1,364,28,0.5185223708303532
4219,170577101,170577102,170577466,1,364,41,0.5940581628378465
4220,170577101,170577189,170577550,1,361,176,0.5095113115167705
4221,170577107,170577625,170578720,1,1094,44,0.9841761581947434
4222,170577113,170577663,170578954,1,1290,54,0.8408248554096327
4223,170577116,170577651,170578477,1,826,24,0.2118529365285874
4224,170577122,170577651,170578703,1,1051,46,0.8661279742585173
4225,170577124,170577125,170577340,1,214,37,0.6680711424238633
4226,170577142,170577860,170578368,1,507,21,0.9107382537347503
4227,170577146,170577515,170577567,2,52,62,0.5476816370655148
4228,170577147,170577675,170577728,2,52,63,0.5756559797762971
4229,170577148,170577737,170577791,2,53,69,0.4287986166766359
4230,170577149,170577860,170577914,2,53,67,0.008673789203209048
4231,170577150,170577860,170577914,2,54,63,0.9836815716304865
4232,170577155,170577860,170578585,1,724,26,0.23987221093015465
4233,170577207,170577860,170578368,1,507,21,0.8625357912690368
4234,170577207,170577860,170578368,1,507,21,0.16693358524095248
4235,170577212,170577214,170577222,1,8,18,0.21476515193548096
4236,170577219,170577922,170578427,1,505,67,0.7490893112387735
4237,170577230,170577231,170577292,1,61,52,0.1994914154096633
4238,170577232,170577232,170577956,1,724,21,0.16087191296022174
4241,170577234,170577234,170577959,1,724,21,0.120730162351113
4242,170577234,170578311,170579316,2,1004,491,0.3597608293223429
4245,170577256,170577922,170578427,1,505,62,0.11215854077358078
4247,170577263,170577342,170578065,1,723,40,0.3060858987087389
4248,170577263,170577370,170578092,1,722,125,0.665275942817706
4249,170577272,170577299,170577301,1,2,30,0.7597334677093849
4250,170577273,170578053,170580216,256,2163,469,0.7737146187195804
4251,170577277,170577663,170577676,1,13,20,0.9108357574541993
4252,170577281,170578311,170581974,1,3663,83,0.1299110095316971
4253,170577297,170577303,170577415,1,112,100,0.5903270569013098
4254,170577301,170577342,170577368,1,26,125,0.9406199970748457
4255,170577404,170577922,170578645,1,723,63,0.9848554537724605
4256,170577440,170577922,170578645,1,723,62,0.04825127125191897
4257,170577455,170577455,170577477,1,22,53,0.8911718983079024
4258,170577496,170577496,170577605,1,108,57,0.9857493709409623
4259,170577536,170582314,170582319,4,4,22,0.7071023688239875
4260,170577536,170582350,170582355,4,4,30,0.6451708435196105
4261,170577536,170582356,170582361,4,4,20,0.5442417907504001
4262,170577536,170582362,170582367,4,4,20,0.4794455409658466
4263,170577537,170582369,170582373,4,4,20,0.4800957727106818
4264,170577537,170582375,170582379,4,4,20,0.26812575583950427
4265,170577537,170582381,170582385,4,4,20,0.976563997108399
4266,170577537,170582411,170582416,4,4,52,0.1822112581714843
4267,170577537,170582442,170582450,4,7,20,0.6033519050122818
4268,170577537,170582451,170582456,4,4,20,0.8854427794669402
4269,170577537,170582457,170582462,4,4,20,0.2820625906647978
4270,170577537,170582464,170582468,4,4,20,0.700708937532019
4271,170577537,170582470,170582474,4,4,20,0.9893311192012637
4272,170577537,170582476,170582480,4,4,20,0.09320221742722445
4273,170577537,170582482,170582486,4,4,20,0.46883695564380246
4274,170577537,170582488,170582493,4,4,20,0.7883175072647808
4275,170577537,170582494,170582499,4,4,31,0.41367927428036044
4276,170577537,170582500,170582505,4,4,31,0.3845038167212911
4277,170577537,170582506,170582511,4,4,20,0.10892810699554345
4278,170577537,170582513,170582517,4,4,20,0.4607666948123691
4279,170577537,170582519,170582523,4,4,20,0.03648630057302693
4280,170577537,170582594,170582599,4,4,18,0.44029170180464383
4281,170577538,170582600,170582605,4,4,18,0.9593776901644978
4282,170577538,170582613,170582618,4,4,68,0.6725687002220765
4283,170577538,170582620,170582624,4,4,68,0.6108391009396696
4284,170577538,170582626,170582631,4,4,19,0.48068465119570425
4285,170577538,170582632,170582637,4,4,19,0.48236169945271656
4286,170577538,170582639,170582643,4,4,19,0.913497414959393
4287,170577538,170582645,170582649,4,4,70,0.5792877035151364
4288,170577554,170577554,170577737,1,182,81,0.2305875204876462
4289,170577573,170577573,170577695,1,122,121,0.769958230785212
4290,170577581,170577581,170577944,1,362,51,0.968635669084412
4291,170577581,170577581,170577944,1,362,40,0.534809173081311
4292,170577581,170577606,170577971,1,364,39,0.012911658792649217
4293,170577581,170577697,170578062,1,364,40,0.3702865114937788
4294,170577590,170577737,170578281,1,544,24,0.18480419134453507
4295,170577608,170578311,170584692,1,6381,492,0.604581279456446
4296,170577632,170577687,170577799,1,111,92,0.38452396727118
4297,170577684,170578311,170578899,1,587,85,0.9911474201591512
4298,170577738,170578311,170579968,1,1656,86,0.7585796788876935
4299,170577740,170578311,170579937,1,1626,86,0.5286370599682445
4300,170577743,170577743,170577838,1,94,63,0.3738546726201102
4301,170577743,170578311,170578315,16,3,176,0.9836350587127985
4302,170577803,170577805,170577815,1,10,62,0.16542746236831318
4303,170577836,170577836,170577945,1,109,88,0.008901619956665163
4304,170577847,170577847,170577956,1,109,61,0.2767928524932547
4305,170577859,170578311,170586950,2,8638,99,0.6153632991961563
4306,170577859,170578311,170586955,2,8643,87,0.659290080188774
4307,170577883,170577946,170578128,1,181,51,0.33975471803251356
4308,170577916,170578311,170578321,1,10,84,0.22720505571137295
4309,170577916,170578311,170578320,1,8,84,0.8376950360603902
4310,170577916,170578311,170578321,1,9,85,0.7803070352681336
4311,170577916,170578311,170579675,1,1363,84,0.890046301312494
4312,170577916,170578311,170578321,1,10,86,0.31896264224315796
4313,170577916,170578311,170578321,1,10,85,0.7912377061047
4314,170577916,170578311,170578321,1,9,84,0.6578181176362163
4315,170577916,170578311,170578321,1,9,84,0.11827416026737425
4316,170577916,170578311,170579675,1,1363,84,0.5855258209485997
4317,170577916,170578311,170578321,1,9,84,0.36547656826138775
4318,170577916,170578311,170578321,1,9,86,0.8014775551950251
4319,170577916,170578311,170579675,1,1364,86,0.02720615628212575
4320,170577916,170578311,170579676,1,1364,88,0.5397507958879536
4321,170577916,170578311,170578320,1,9,86,0.334898030299979
4322,170577916,170578311,170578321,1,9,86,0.5100824599746722
4323,170577916,170578311,170578321,1,10,86,0.7147298049408919
4324,170577916,170578311,170578321,1,9,86,0.9843983278632239
4325,170577916,170578311,170578321,1,9,86,0.5914793462383655
4326,170577916,170578311,170578321,1,9,86,0.9496703461463046
4327,170577916,170578311,170578320,1,8,86,0.28647053971042835
4328,170577916,170578311,170578321,1,9,86,0.6897724038114407
4329,170577916,170578311,170578321,1,9,86,0.5260557553882074
4330,170577916,170578311,170578321,1,9,113,0.6632252037155127
4331,170577916,170578311,170579676,1,1364,85,0.32520527154092826
4332,170577916,170578311,170578321,1,9,86,0.2873387988027235
4333,170577916,170578311,170578321,1,9,86,0.457277028872381
4334,170577916,170578311,170579676,1,1364,86,0.4412891849576782
4335,170577916,170578311,170578321,1,9,86,0.5662039486945925
4336,170577916,170578311,170578321,1,9,84,0.21778210703056056
4337,170577916,170578311,170578321,1,9,84,0.7444120336162874
4338,170577916,170578311,170578320,1,9,84,0.023667316248795922
4339,170577916,170578311,170578321,1,9,85,0.7716550942787042
4340,170577916,170578311,170578320,1,9,84,0.30271116752496674
4341,170577916,170578311,170578321,1,9,84,0.2891289576423207
4342,170577916,170578311,170578320,1,9,83,0.1687588356087062
4343,170577916,170578311,170578321,1,9,84,0.775168270270042
4344,170577942,170578311,170578367,2,55,83,0.18415349561037475
4345,170577943,170578311,170578367,2,55,83,0.8084298158370172
4346,170577944,170578311,170578366,2,55,84,0.7752147750032466
4347,170577945,170578311,170578367,2,55,84,0.29973378589732247
4348,170577946,170578311,170578366,2,55,84,0.26597771720235297
4349,170577962,170577962,170578065,1,103,88,0.3481075414769339
4350,170577962,170577962,170578069,1,106,61,0.17717118902051032
4351,170578040,170578040,170578638,1,597,34,0.7033931968439147
4352,170578152,170578152,170578271,1,119,177,0.412658939919184
4353,170578206,170578206,170578216,1,9,30,0.7933852403065026
4354,170578213,170578311,170584480,1,6168,107,0.40821703580377544
4355,170578214,170578311,170583397,1,5086,107,0.7884718119162372
4356,170578218,170578311,170578323,1,11,99,0.7785346890836492
4357,170578218,170578311,170578323,1,11,101,0.5817753290259042
4358,170578247,170578247,170578290,1,43,61,0.8413027388537094
4359,170578265,170578311,170578319,1,7,84,0.9484457068118557
4360,170578288,170578311,170578325,1,14,86,0.6255045830394376
4361,170578288,170578311,170584315,1,6003,146,0.7893631639886144
4362,170578288,170578311,170584315,1,6003,144,0.1296090821051723
4363,170578288,170578311,170584315,1,6003,145,0.6146059676938381
4364,170578288,170578311,170578325,1,14,84,0.09749651992232156
4365,170578291,170578311,170578315,1,4,86,0.3374426816061321
4395,170578318,170578320,170586783,4,8463,39,0.7886367392054164
4396,170578318,170578320,170586783,4,8463,25,0.8293045956591503
4397,170578319,170578320,170578323,1,3,19,0.4880105155396365
4398,170578338,170578338,170578346,1,7,135,0.6911503356597011
4399,170578343,170578343,170578359,1,15,43,0.5618553602476076
4400,170578343,170578343,170584348,1,6004,145,0.44467126431203285
4401,170578363,170578363,170578566,1,203,151,0.18872638099321393
4402,170578368,170578368,170578868,1,499,50,0.9044967807400272
4403,170578368,170578368,170578697,1,329,21,0.12038369397348314
4404,170578368,170578368,170578871,1,502,23,0.0843693142179125
4405,170578370,170578371,170578418,6,47,36,0.3107740152698497
4406,170578371,170578372,170578425,2,53,63,0.9897904086936441
4407,170578372,170578373,170578425,2,52,71,0.7329511761746138
4408,170578373,170578374,170578427,2,52,62,0.6587205951703403
4409,170578374,170578374,170578428,2,53,72,0.7400381426275726
