jobid,submit,start,end,nnodes,duration,memory
2962545,166033116,166033116,166034325,12,1209,47
2962547,166033323,166033323,166037647,24,4321,380
2962550,166050405,166050405,166054010,1,3603,115
2962560,166031887,166031887,166032260,1,372,36
2962577,166039342,166039342,166041514,195,2170,139
2962579,166032338,166032338,166035065,4,2726,283
2962580,166032404,166032404,166035113,4,2709,281
2962581,166033319,166033319,166037629,8,4309,50
2962587,166032085,166032085,166036408,1,4322,218
2962589,166032086,166032086,166036408,1,4322,218
2962590,166032542,166032542,166036863,1,4321,218
2962591,166032542,166032542,166036863,1,4320,218
2962592,166033090,166033090,166037413,1,4322,219
2962593,166033097,166033097,166037419,1,4321,218
2962594,166033318,166033318,166037639,1,4320,217
2962596,166033332,166033332,166037654,1,4321,219
2962597,166033332,166033332,166037654,1,4321,219
2962598,166033430,166033430,166037751,1,4320,216
2962599,166033430,166033430,166037751,1,4320,216
2962600,166033552,166033552,166037874,1,4321,217
2962601,166033560,166033560,166037883,1,4322,217
2962602,166034530,166034530,166038851,1,4321,217
2962603,166034530,166034530,166038851,1,4321,219
2962604,166034679,166034679,166038999,1,4320,217
2962605,166034679,166034679,166039002,1,4323,217
2962606,166034725,166034725,166039047,1,4322,329
2962607,166034730,166034730,166039050,1,4320,219
2962608,166034912,166034912,166039234,1,4321,217
2962609,166034971,166034971,166039293,1,4321,221
2962610,166035445,166035445,166039767,1,4322,216
2962611,166035493,166035493,166039815,1,4322,217
2962612,166036001,166036001,166040322,1,4320,217
2962613,166036081,166036081,166040403,1,4322,218
2962614,166036685,166036685,166041006,1,4320,218
2962615,166036696,166036696,166041019,1,4322,217
2962616,166037136,166037136,166041457,1,4320,217
2962617,166037150,166037150,166041472,1,4322,218
2962618,166037730,166037730,166042050,1,4320,216
2962619,166037737,166037737,166042059,1,4322,216
2962620,166031947,166031947,166032632,1,685,40
2962622,166031947,166031947,166034109,1,2162,33
2962642,166032109,166032109,166033318,1,1208,125
2962661,166032006,166032006,166032547,1,541,34
2962663,166037379,166037379,166037780,32,400,231
2962683,166032049,166032049,166032595,2,545,78
2962704,166032938,166032938,166033588,4,649,72
2962705,166032234,166032234,166032638,1,403,448
2962707,166032484,166032484,166032869,1,384,443
2962708,166032274,166032274,166036597,1,4323,40
2962709,166032275,166032275,166036599,1,4323,41
2962746,166032657,166032657,166033212,2,555,77
2962748,166033324,166033324,166034405,40,1081,499
2962749,166034332,166034332,166035774,40,1441,495
2962750,166034521,166034521,166035964,40,1442,495
2962752,166038409,166038409,166039852,40,1442,499
2962768,166033450,166033450,166034085,1,634,86
2962772,166033715,166033715,166034168,1,452,85
2962777,166033719,166033719,166034442,1,722,79
2962783,166033747,166033747,166034376,1,629,83
2962790,166032226,166032226,166032608,4,382,504
2962839,166032658,166032658,166033208,2,550,77
2962843,166033134,166033134,166033679,2,545,77
2962852,166032659,166032659,166033101,1,441,446
2962886,166032260,166032260,166032887,1,626,130
2962895,166032754,166032754,166037079,1,4324,40
2962896,166032749,166032749,166037072,1,4322,39
2962901,166032934,166032934,166035096,1,2161,32
2962904,166032942,166032942,166035104,1,2162,44
2962911,166032299,166032299,166032664,1,365,32
2962937,166033319,166033319,166036027,4,2707,282
2962962,166032374,166032374,166034537,1,2162,60
2962973,166033227,166033227,166034762,1,1534,271
2962974,166032975,166032975,166035858,1,2883,223
2962987,166033165,166033165,166037491,1,4325,368
2962992,166033560,166033560,166035922,2,2362,93
2962994,166033588,166033588,166035974,2,2386,92
2962997,166034587,166034587,166038909,2,4322,88
2962999,166033322,166033322,166033873,2,551,77
2963001,166033320,166033320,166035920,4,2600,285
2963004,166034601,166034601,166038185,2,3584,88
2963006,166034737,166034737,166039060,2,4323,88
2963013,166034745,166034745,166039069,2,4323,88
2963018,166038850,166038850,166039348,256,498,341
2963021,166035580,166035580,166038362,2,2782,87
2963319,166035591,166035591,166039913,2,4321,89
2963422,166036253,166036253,166039747,2,3494,89
2963453,166033321,166033321,166036278,5,2957,157
2963454,166033321,166033321,166037073,5,3752,158
2963543,166033227,166033227,166035388,1,2160,32
2963555,166033323,166033323,166035484,1,2161,32
2963611,166033430,166033430,166035435,1,2004,109
2963633,166033551,166033551,166034650,1,1098,102
2963661,166033563,166033563,166034676,1,1113,102
2964269,166033322,166033322,166033868,2,545,76
2964320,166032608,166032608,166033713,4,1104,498
2964347,166032622,166032622,166033716,4,1093,344
2964418,166032632,166032632,166034247,1,1614,37
2964477,166043581,166043581,166044884,512,1302,377
2964479,166043592,166043592,166044893,512,1300,368
2964482,166069389,166069389,166070362,512,972,358
2964599,166033124,166033124,166033521,1,396,446
2964625,166032665,166032665,166033030,1,365,31
2964672,166033135,166033135,166033856,1,720,38
2964983,166033323,166033323,166037651,1,4327,500
2965025,166070362,166070362,166073052,512,2690,296
2965031,166084114,166084114,166086546,512,2432,247
2965039,166088435,166088435,166090738,512,2303,301
2965044,166098875,166098875,166099997,512,1121,303
2965051,166033209,166033209,166037531,1,4321,40
2965073,166033212,166033212,166037534,1,4322,39
2965165,166032774,166032774,166033450,1,675,504
2965621,166032869,166032869,166034048,1,1178,99
2965958,166033327,166033327,166036930,64,3602,37
2966283,166037409,166037409,166038305,2,896,59
2966444,166033243,166033243,166033629,1,385,446
2966456,166033265,166033265,166037587,1,4322,109
2966679,166033097,166033097,166035258,1,2161,322
2966783,166033116,166033116,166035276,1,2160,33
2966807,166033119,166033119,166033725,1,605,77
2966838,166033322,166033322,166033801,1,478,447
2966855,166033322,166033322,166034322,8,998,81
2966914,166033143,166033143,166033583,1,439,48
2967173,166033194,166033194,166035355,1,2160,116
2967243,166033333,166033333,166033875,2,541,77
2967249,166033323,166033323,166037647,1,4323,44
2967262,166033339,166033339,166033882,2,543,77
2967265,166033323,166033323,166037646,1,4323,39
2967342,166033227,166033227,166033923,1,695,46
2967435,166033323,166033323,166033734,1,411,447
2967751,166033329,166033329,166037654,1,4324,393
2967799,166033332,166033332,166037654,1,4321,150
2967810,166033330,166033330,166036073,4,2742,282
2967812,166033331,166033331,166036059,4,2727,282
2967814,166033355,166033355,166035924,16,2569,489
2967828,166033330,166033330,166033778,1,447,443
2967830,166033330,166033330,166037651,1,4321,39
2967831,166033330,166033330,166037652,1,4322,39
2967833,166033330,166033330,166033721,1,391,444
2967834,166034860,166034860,166036303,1,1442,111
2967836,166033339,166033339,166037660,1,4321,149
2967857,166037915,166037915,166041530,64,3614,496
2967873,166033390,166033390,166037713,1,4323,39
2967874,166033399,166033399,166037724,1,4324,39
2967876,166033414,166033414,166033797,1,382,446
2967878,166033431,166033431,166036161,4,2730,281
2967879,166033421,166033421,166033845,1,424,446
2967887,166033432,166033432,166036157,4,2725,285
2968100,166033498,166033498,166034161,4,663,69
2968106,166039269,166039269,166039782,64,512,63
2968118,166039269,166039269,166043592,64,4322,77
2968125,166035162,166035162,166037325,1,2163,56
2968151,166033432,166033432,166035115,2,1682,275
2968304,166033389,166033389,166034052,1,662,64
2968308,166033514,166033514,166037836,1,4321,39
2968356,166033514,166033514,166037836,1,4321,41
2968375,166033516,166033516,166037258,5,3741,158
2968425,166033523,166033523,166033911,1,387,442
2968453,166033534,166033534,166033942,1,408,444
2968493,166034522,166034522,166038492,5,3970,168
2968497,166034522,166034522,166037252,4,2729,283
2968502,166034545,166034545,166037287,4,2741,282
2968515,166033436,166033436,166034606,1,1170,29
2968516,166033436,166033436,166034494,1,1057,31
2968583,166034195,166034195,166035441,1,1245,260
2968601,166034764,166034764,166037054,16,2289,472
2968611,166034523,166034523,166038845,1,4322,39
2968612,166034402,166034402,166038725,1,4322,39
2968613,166034738,166034738,166038478,5,3739,159
2968614,166034738,166034738,166037604,11,2866,155
2968615,166034764,166034764,166037629,22,2865,132
2968616,166034528,166034528,166034913,1,384,447
2968622,166034528,166034528,166034910,1,381,447
2968637,166034745,166034745,166038077,7,3331,113
2968650,166033607,166033607,166034361,1,754,34
2968670,166033679,166033679,166034192,1,512,246
2968671,166044887,166044887,166047625,22,2737,71
2968683,166034537,166034537,166037562,1,3025,144
2968685,166034538,166034538,166037540,1,3001,145
2968688,166033713,166033713,166034476,1,763,504
2968690,166033713,166033713,166035876,1,2162,52
2968692,166033729,166033729,166034274,2,545,76
2968698,166033713,166033713,166034101,1,387,136
2968708,166033734,166033734,166034380,1,645,44
2968722,166033775,166033775,166034364,4,588,227
2968738,166039784,166039784,166044107,30,4322,67
2968752,166033875,166033875,166034418,2,543,83
2968753,166033882,166033882,166034434,2,552,84
2968756,166033895,166033895,166034460,2,564,77
2968758,166035483,166035483,166039804,8,4320,65
2968788,166034541,166034541,166038863,1,4322,103
2968833,166034553,166034553,166036716,1,2162,31
2968838,166033952,166033952,166034541,1,588,35
2968842,166045836,166045836,166048575,22,2738,72
2968861,166034050,166034050,166034597,2,547,76
2968880,166034164,166034164,166034531,4,366,76
2968881,166034178,166034178,166034545,4,366,78
2969013,166034103,166034103,166036266,1,2162,33
2969051,166034126,166034126,166034487,1,360,136
2969123,166034114,166034114,166036275,1,2161,58
2969125,166037649,166037649,166041974,8,4324,32
2969142,166039344,166039344,166043666,18,4322,376
2969143,166036074,166036074,166040172,1,4097,428
2969146,166039511,166039511,166043834,18,4322,373
2969149,166034559,166034559,166035056,1,497,449
2969151,166044887,166044887,166049212,18,4324,376
2969153,166034570,166034570,166038893,1,4322,42
2969155,166044887,166044887,166049211,18,4324,373
2969156,166034667,166034667,166037730,4,3062,205
2969200,166034332,166034332,166034875,2,542,77
2969207,166034288,166034288,166035734,1,1445,65
2969262,166034332,166034332,166034743,1,411,443
2969263,166034332,166034332,166034730,1,397,449
2969264,166034332,166034332,166034707,1,374,442
2969265,166034332,166034332,166034725,1,392,443
2969266,166034332,166034332,166034760,1,427,443
2969267,166034332,166034332,166034740,1,407,442
2969268,166034332,166034332,166034764,1,431,443
2969269,166034332,166034332,166034697,1,364,442
2969270,166034332,166034332,166034702,1,369,447
2969271,166034332,166034332,166034711,1,378,443
2969272,166034332,166034332,166034700,1,367,443
2969273,166034332,166034332,166034761,1,429,443
2969274,166034332,166034332,166034711,1,378,444
2969275,166034332,166034332,166034697,1,364,443
2969276,166034332,166034332,166034706,1,374,443
2969277,166034332,166034332,166034698,1,365,445
2969278,166034332,166034332,166034720,1,388,442
2969279,166034332,166034332,166034704,1,372,442
2969280,166034332,166034332,166034739,1,406,446
2969281,166034332,166034332,166034746,1,413,446
2969282,166034332,166034332,166034738,1,406,444
2969320,166034737,166034737,166035109,4,372,79
2969328,166037915,166037915,166042238,8,4322,52
2969331,166034602,166034602,166038924,1,4321,39
2969411,166039347,166039347,166043671,8,4323,48
2969413,166034664,166034664,166035207,2,543,81
2969423,166034772,166034772,166035327,2,555,77
2969430,166034877,166034877,166035321,2,444,76
2969465,166044878,166044878,166047050,195,2170,135
2969467,166034745,166034745,166038061,5,3315,158
2969468,166034738,166034738,166037425,4,2687,287
2969469,166034650,166034650,166038973,1,4323,95
2969482,166034663,166034663,166035062,1,398,446
2969483,166034664,166034664,166035065,1,400,444
2969484,166034922,166034922,166035468,2,545,77
2969500,166034964,166034964,166035356,2,391,74
2969501,166034740,166034740,166037460,4,2719,281
2969560,166034989,166034989,166035535,2,546,77
2969563,166034686,166034686,166039009,1,4322,40
2969566,166069389,166069389,166073723,512,4333,243
2969576,166034698,166034698,166039021,1,4322,39
2969588,166034703,166034703,166035095,1,391,445
2969589,166034704,166034704,166035114,1,409,443
2969592,166034739,166034739,166039294,1,4555,432
2969593,166034739,166034739,166039060,1,4321,39
2969599,166034746,166034746,166039069,1,4323,40
2969603,166034762,166034762,166035183,1,420,444
2969604,166034762,166034762,166035169,1,407,444
2969614,166039511,166039511,166040316,16,804,78
2969615,166037649,166037649,166041251,5,3601,161
2969616,166037659,166037659,166040390,4,2731,285
2969617,166035057,166035057,166039379,1,4322,39
2969618,166037783,166037783,166040478,4,2694,286
2969621,166037893,166037893,166040988,5,3094,158
2969623,166035081,166035081,166039403,1,4322,39
2969637,166034783,166034783,166035165,1,381,444
2969638,166034783,166034783,166035192,1,408,446
2969639,166037944,166037944,166038652,4,707,66
2969660,166034794,166034794,166035217,1,423,445
2969661,166034912,166034912,166035344,1,432,444
2969662,166034916,166034916,166035306,1,390,447
2969664,166035224,166035224,166039553,1,4328,485
2969672,166034861,166034861,166036305,4,1444,136
2969675,166035290,166035290,166037709,1,2419,497
2969687,166036335,166036335,166037778,1,1442,113
2969689,166039805,166039805,166041097,24,1292,51
2969691,166036931,166036931,166038108,12,1177,49
2969694,166035064,166035064,166035609,2,545,77
2969696,166038061,166038061,166042382,4,4320,171
2969705,166035483,166035483,166039804,1,4320,39
2969706,166035486,166035486,166039810,1,4323,39
2969707,166036077,166036077,166040400,1,4322,39
2969708,166036078,166036078,166037537,1,1459,37
2969709,166036710,166036710,166041031,1,4320,39
2969710,166036778,166036778,166041100,1,4321,43
2969711,166037184,166037184,166041506,1,4322,38
2969712,166037194,166037194,166041515,1,4320,45
2969713,166037753,166037753,166042074,1,4321,38
2969714,166037753,166037753,166042074,1,4321,38
2969715,166037956,166037956,166042279,1,4322,39
2969716,166037974,166037974,166042297,1,4322,39
2969717,166038157,166038157,166042478,1,4320,39
2969718,166038178,166038178,166042500,1,4322,39
2969719,166039344,166039344,166043664,1,4320,40
2969720,166039344,166039344,166043667,1,4323,39
2969721,166039385,166039385,166043706,1,4321,39
2969722,166039391,166039391,166043712,1,4321,42
2969723,166039677,166039677,166043998,1,4320,39
2969724,166039719,166039719,166044041,1,4321,40
2969725,166040059,166040059,166044382,1,4322,40
2969728,166034961,166034961,166035347,1,385,443
2969730,166034968,166034968,166035353,1,384,448
2969733,166034948,166034948,166036393,1,1444,174
2969745,166034954,166034954,166035534,1,579,64
2969750,166034982,166034982,166035408,1,425,446
2969751,166034996,166034996,166035390,1,393,443
2969754,166035067,166035067,166035447,1,379,445
2969758,166035081,166035081,166035488,1,406,447
2969774,166038022,166038022,166039416,2,1393,52
2969786,166035039,166035039,166037201,1,2162,126
2969791,166035780,166035780,166037193,1,1413,500
2969794,166039852,166039852,166042014,20,2161,48
2969797,166035687,166035687,166040010,1,4323,40
2969799,166036413,166036413,166038574,1,2161,75
2969801,166036536,166036536,166038697,1,2161,76
2969802,166036539,166036539,166038700,1,2160,75
2969803,166036645,166036645,166038806,1,2160,77
2969804,166036658,166036658,166038821,1,2162,76
2969805,166035099,166035099,166035467,1,368,446
2969807,166035715,166035715,166040036,1,4321,39
2969808,166035113,166035113,166035510,1,397,445
2969812,166035787,166035787,166036871,1,1084,499
2969813,166035113,166035113,166035545,1,431,447
2969823,166035120,166035120,166035514,1,394,447
2969824,166035120,166035120,166035524,1,404,443
2969826,166035120,166035120,166035524,1,404,444
2969827,166035120,166035120,166035535,1,415,446
2969829,166035127,166035127,166035519,1,391,443
2969830,166035130,166035130,166035507,1,377,445
2969831,166035158,166035158,166035553,1,395,446
2969833,166035158,166035158,166035573,1,414,443
2969838,166038077,166038077,166040583,4,2505,115
2969843,166035158,166035158,166035592,1,433,448
2969844,166035158,166035158,166035536,1,377,446
2969845,166035158,166035158,166035572,1,414,449
2969846,166035158,166035158,166035544,1,385,445
2969847,166035158,166035158,166035557,1,398,446
2969848,166035158,166035158,166035545,1,386,447
2969849,166035158,166035158,166035527,1,368,444
2969850,166035158,166035158,166035537,1,378,446
2969851,166035176,166035176,166035590,1,414,443
2969852,166035182,166035182,166035606,1,423,443
2969856,166035186,166035186,166035571,1,384,444
2969858,166035193,166035193,166035601,1,408,443
2969859,166035184,166035184,166036628,4,1444,155
